Id,Sales
844,10296.871
845,6466.5024
846,5470.002
847,5336.8325
848,5026.973
849,5102.651
850,6106.749
851,4848.6436
852,4825.003
853,8822.389
854,6724.876
855,19421.406
856,6896.1846
857,4396.9004
858,8173.1895
859,9307.846
860,6907.752
861,7634.702
862,5947.7817
863,8303.045
864,8465.915
865,5513.6787
866,5802.219
867,6862.936
868,8654.7
869,7478.6787
870,8537.418
871,6064.758
872,4856.049
873,5716.7676
874,10398.305
875,10637.529
876,10652.647
877,8494.232
878,4214.535
879,5745.8555
880,4729.3857
881,8071.541
882,11700.732
883,9587.014
884,6185.78
885,5508.191
886,4394.5264
887,6047.5947
888,11487.836
889,6773.6978
890,5100.32
891,5638.9014
892,8326.258
893,3693.0896
894,7904.8574
895,4474.3267
896,6682.203
897,6973.122
898,5492.1216
899,7903.3037
900,7033.514
901,5471.9946
902,7058.521
903,7289.2646
904,11508.64
905,5808.438
906,8702.485
907,7209.8853
908,9213.867
909,6693.736
910,10113.384
911,4889.776
912,4875.5703
913,6454.9785
914,5728.7
915,9336.538
916,8025.5356
917,5714.233
918,7413.6797
919,6991.4634
920,10059.723
921,4064.734
922,14528.204
923,5149.124
924,6217.556
925,8660.893
926,4997.894
927,6704.2534
928,6454.3755
929,7805.042
930,5679.2124
931,6388.948
932,7730.849
933,7951.8325
934,7634.8984
935,5501.0605
936,7438.6553
937,11736.419
938,6588.1025
939,4518.6587
940,6873.9946
941,5999.6147
942,6013.915
943,7700.2505
944,3990.6992
945,8445.431
946,6389.99
947,7421.7026
948,7584.9185
949,4531.344
950,5977.1436
951,5583.8525
952,8605.708
953,9101.083
954,5218.3867
955,4962.215
956,7298.3364
957,6009.85
958,6759.3696
959,8286.905
960,6712.1943
961,7863.745
962,5884.7764
963,4662.6167
964,7085.5903
965,7904.766
966,8272.565
967,8755.67
968,8557.204
969,5881.841
970,8971.89
971,6269.9404
972,7662.4604
973,9236.152
974,6638.8506
975,10576.133
976,8196.64
977,7844.6045
978,5898.55
979,7411.3394
980,8061.455
981,6722.2275
982,4077.3628
983,5402.4736
984,8257.822
985,5836.5005
986,4532.836
987,8898.131
988,6680.8833
989,5892.983
990,6188.766
991,5555.865
992,7725.77
993,7377.584
994,6957.563
995,5770.016
996,6137.593
997,6724.4077
998,3763.198
999,6070.001
1000,5462.5195
1001,8888.293
1002,7689.4907
1003,6157.0884
1004,12418.704
1005,6091.35
1006,5369.584
1007,11153.933
1008,7415.8716
1009,8722.412
1010,7797.9517
1011,4974.892
1012,6392.8677
1013,5511.4966
1014,8256.366
1015,12202.938
1016,5875.903
1017,3489.677
1018,5298.244
1019,9365.855
1020,9195.781
1021,6509.586
1022,7320.3115
1023,5040.441
1024,5597.558
1025,3429.0432
1026,5200.5674
1027,6071.1875
1028,7660.897
1029,7211.783
1030,7683.42
1031,8235.493
1032,9331.02
1033,8023.385
1034,5323.7607
1035,9822.027
1036,11726.55
1037,6030.263
1038,7939.5474
1039,5363.886
1040,6834.65
1041,4140.347
1042,7610.383
1043,5742.9634
1044,9365.489
1045,7329.1416
1046,8600.309
1047,8010.9434
1048,5350.289
1049,9427.048
1050,19011.246
1051,10867.341
1052,6024.8184
1053,3121.4214
1054,6315.834
1055,8595.42
1056,5540.26
1057,12811.506
1058,18036.947
1059,4300.9272
1060,5337.897
1061,7992.1616
1062,5680.648
1063,9647.939
1064,6765.524
1065,7926.322
1066,4700.7134
1067,7071.702
1068,6546.728
1069,7507.33
1070,10345.263
1071,6140.2983
1072,5821.655
1073,7133.363
1074,5517.3247
1075,5265.195
1076,7990.8354
1077,5965.1895
1078,5958.3823
1079,7639.2476
1080,6243.188
1081,6117.5283
1082,7502.011
1083,7286.3247
1084,8485.39
1085,6869.0728
1086,7400.1016
1087,5835.816
1088,4048.5588
1089,6660.415
1090,7143.6777
1091,6432.7173
1092,4492.884
1093,9091.158
1094,7342.471
1095,9792.265
1096,7216.4067
1097,5753.249
1098,5351.0493
1099,4377.1777
1100,10318.056
1101,5130.9053
1102,7680.482
1103,14905.428
1104,7445.533
1105,6455.6377
1106,5109.523
1107,4732.418
1108,7325.5986
1109,4068.896
1110,5733.516
1111,10578.887
1112,5440.1655
1113,17254.5
1114,14709.959
1115,4931.4824
1116,7071.3853
1117,6054.891
1118,6880.974
1119,5841.2285
1120,11406.369
1121,8063.546
1122,9871.21
1123,4537.9365
1124,7583.645
1125,5172.418
1126,8780.507
1127,6797.924
1128,6225.6577
1129,6387.0654
1130,6163.1943
1131,8603.081
1132,9368.705
1133,6118.2456
1134,10732.569
1135,6377.9517
1136,9910.794
1137,5802.3193
1138,5640.1226
1139,5574.03
1140,11348.685
1141,6139.3613
1142,7590.1943
1143,7071.2773
1144,9365.409
1145,4866.4497
1146,8444.996
1147,6865.686
1148,4214.2256
1149,15100.687
1150,17176.266
1151,7409.8765
1152,7265.803
1153,9782.174
1154,10932.68
1155,11822.195
1156,5831.0806
1157,7963.3228
1158,5783.775
1159,8690.484
1160,4134.474
1161,6379.3516
1162,5770.907
1163,5972.8926
1164,7949.913
1165,5633.182
1166,5014.3247
1167,7312.3623
1168,3963.9666
1169,5038.235
1170,6287.0923
1171,7458.654
1172,9692.479
1173,8795.805
1174,7352.6255
1175,6166.175
1176,6189.51
1177,11748.358
1178,7720.2974
1179,5660.9536
1180,5007.8345
1181,8041.7866
1182,4649.2397
1183,7495.6035
1184,3602.1487
1185,5719.38
1186,8240.978
1187,6401.5747
1188,5543.6743
1189,9001.375
1190,9713.902
1191,12458.446
1192,5945.637
1193,9245.831
1194,3170.0688
1195,5559.1787
1196,6643.868
1197,4516.263
1198,8385.953
1199,5305.172
1200,5196.1143
1201,9265.79
1202,11801.658
1203,8301.803
1204,5504.85
1205,4929.366
1206,9506.231
1207,8418.778
1208,6286.744
1209,5459.457
1210,7265.629
1211,10024.236
1212,4761.4927
1213,6629.7827
1214,8226.943
1215,8774.73
1216,13199.699
1217,5129.0015
1218,14738.68
1219,6910.3154
1220,5205.5303
1221,3436.1196
1222,6415.107
1223,6323.199
1224,5939.867
1225,7014.4204
1226,5318.9644
1227,4658.784
1228,7288.75
1229,3720.348
1230,7881.0073
1231,7477.138
1232,7956.5435
1233,9295.018
1234,5365.4214
1235,9341.855
1236,6490.3794
1237,5666.297
1238,5898.955
1239,5686.5137
1240,10913.833
1241,6476.6323
1242,5217.1226
1243,8060.2476
1244,8861.695
1245,7459.7427
1246,6457.3994
1247,8985.317
1248,5589.64
1249,5938.824
1250,6414.049
1251,9001.212
1252,6356.81
1253,6244.337
1254,6029.222
1255,5166.9346
1256,4027.47
1257,5175.1816
1258,8467.636
1259,8651.712
1260,10745.485
1261,11550.416
1262,8062.647
1263,6060.571
1264,5244.679
1265,11148.815
1266,10770.881
1267,7877.3403
1268,8854.473
1269,8454.361
1270,6129.5835
1271,4060.3706
1272,10638.9795
1273,7411.538
1274,6760.3237
1275,6363.386
1276,3310.378
1277,12019.073
1278,6148.134
1279,5785.1763
1280,5053.396
1281,5981.234
1282,6606.9683
1283,9032.816
1284,6314.3403
1285,5381.4746
1286,5184.8315
1287,4724.606
1288,3140.699
1289,7046.36
1290,17708.586
1291,4627.984
1292,5645.704
1293,7318.1533
1294,5520.541
1295,5483.1865
1296,5130.7827
1297,4204.8774
1298,7407.579
1299,7032.7026
1300,4315.693
1301,9154.772
1302,6009.0874
1303,4810.1094
1304,8943.106
1305,8354.251
1306,9317.856
1307,5832.488
1308,7056.374
1309,5176.431
1310,5072.0557
1311,16156.243
1312,10643.537
1313,6363.392
1314,6015.3037
1315,4846.308
1316,5993.043
1317,4564.501
1318,9289.408
1319,5315.693
1320,5731.132
1321,7045.815
1322,4853.0435
1323,6923.7476
1324,7893.767
1325,7311.8955
1326,7361.881
1327,4407.5444
1328,5629.406
1329,6632.117
1330,9482.66
1331,8831.615
1332,7000.1777
1333,4879.688
1334,8030.972
1335,6405.881
1336,4543.4937
1337,7287.1445
1338,7310.165
1339,7030.0464
1340,6449.5576
1341,6485.088
1342,6862.4717
1343,5893.4043
1344,7131.485
1345,6635.603
1346,6759.8535
1347,9293.129
1348,5947.747
1349,4847.436
1350,12175.734
1351,6144.563
1352,3920.57
1353,8105.7104
1354,9712.652
1355,11006.616
1356,5096.7256
1357,5956.7856
1358,6202.0444
1359,7763.8564
1360,5870.3066
1361,8979.561
1362,3428.4712
1363,6275.05
1364,6365.523
1365,5930.588
1366,5276.014
1367,7189.044
1368,9076.205
1369,6178.2676
1370,8577.608
1371,7285.2812
1372,9131.367
1373,4760.8926
1374,6853.687
1375,6808.2026
1376,8058.0957
1377,8707.219
1378,3817.8396
1379,8907.76
1380,7297.905
1381,7670.921
1382,4465.164
1383,4061.8774
1384,8638.379
1385,6487.6685
1386,9303.0625
1387,6833.379
1388,6053.309
1389,7991.338
1390,7170.9365
1391,7242.8794
1392,8452.047
1393,6112.2095
1394,9211.003
1395,11347.418
1396,7846.8657
1397,5076.0728
1398,6030.9653
1399,4399.5474
1400,3435.877
1401,8689.124
1402,5526.21
1403,8960.678
1404,4730.234
1405,6324.6714
1406,6144.7217
1407,10409.071
1408,5517.161
1409,5369.9727
1410,6065.967
1411,8015.315
1412,5108.037
1413,7491.3438
1414,7740.2266
1415,9198.518
1416,7874.8916
1417,6871.648
1418,5654.376
1419,4843.263
1420,4866.5938
1421,11187.375
1422,9994.661
1423,6685.314
1424,14947.496
1425,6089.5146
1426,5189.5913
1427,6405.2275
1428,8942.919
1429,10880.771
1430,7141.4917
1431,8491.777
1432,8308.631
1433,8966.799
1434,7033.2124
1435,5712.8315
1436,5019.738
1437,4980.4526
1438,4477.5034
1439,5442.0234
1440,8986.92
1441,17133.514
1442,7169.925
1443,5383.6357
1444,7935.0356
1445,4449.8696
1446,6287.692
1447,4217.998
1448,9033.704
1449,6561.5312
1450,6211.4336
1451,13438.664
1452,12215.724
1453,5831.1475
1454,6811.924
1455,4039.8708
1456,5618.7354
1457,5503.879
1458,8453.184
1459,4985.833
1460,4657.51
1461,6138.8105
1462,5518.319
1463,7362.5415
1464,7349.8555
1465,3536.7468
1466,7187.954
1467,8527.791
1468,7983.3696
1469,5336.181
1470,5053.208
1471,8137.191
1472,4725.494
1473,9858.132
1474,4462.899
1475,4983.755
1476,6937.411
1477,6032.3794
1478,4980.832
1479,6060.906
1480,7493.0146
1481,9627.138
1482,10455.188
1483,5712.369
1484,3877.26
1485,5886.8315
1486,6564.148
1487,4838.1147
1488,6896.099
1489,6113.4277
1490,11606.038
1491,7600.9307
1492,6299.8057
1493,8251.17
1494,4834.571
1495,9198.474
1496,6006.028
1497,14274.358
1498,6402.2344
1499,5646.679
1500,5804.8213
1501,4121.3936
1502,7309.545
1503,18943.012
1504,4805.6333
1505,4735.5967
1506,9949.085
1507,6590.0757
1508,7451.991
1509,8291.46
1510,6419.0557
1511,5277.5947
1512,4595.5327
1513,9857.353
1514,6170.0933
1515,7398.5063
1516,7949.648
1517,4886.414
1518,7442.3584
1519,6031.8965
1520,4263.507
1521,8485.123
1522,8397.975
1523,4736.867
1524,7509.6865
1525,6722.901
1526,4781.3633
1527,9328.225
1528,6263.1445
1529,7872.698
1530,4559.2017
1531,5139.207
1532,7321.233
1533,4013.6858
1534,7816.2314
1535,4767.659
1536,6179.3228
1537,4796.607
1538,5977.7085
1539,6499.7524
1540,7025.756
1541,6963.425
1542,8348.166
1543,5883.531
1544,7381.076
1545,6609.767
1546,9545.38
1547,9837.92
1548,6495.049
1549,3586.8623
1550,6099.769
1551,7248.7124
1552,4558.066
1553,11686.256
1554,5579.636
1555,6487.08
1556,10677.486
1557,6604.599
1558,4515.414
1559,11372.337
1560,10144.376
1561,5365.9233
1562,9151.473
1563,9548.623
1564,5762.7007
1565,5627.226
1566,6876.2183
1567,5973.4507
1568,6097.4253
1569,7200.5176
1570,5004.277
1571,6201.4473
1572,7486.8506
1573,6597.988
1574,8453.103
1575,6032.1387
1576,6593.37
1577,3922.4255
1578,7754.762
1579,7062.0024
1580,5856.0063
1581,6641.0044
1582,7511.8496
1583,9429.07
1584,5859.1133
1585,5529.753
1586,6315.587
1587,7163.1777
1588,6746.083
1589,4561.167
1590,4308.355
1591,8683.564
1592,7550.2935
1593,5874.2554
1594,8309.669
1595,6115.854
1596,7440.336
1597,5442.8804
1598,3453.1082
1599,7282.4536
1600,6426.0386
1601,6832.858
1602,9888.813
1603,9179.893
1604,5026.0713
1605,8007.445
1606,4255.973
1607,3252.4155
1608,8076.9624
1609,12602.093
1610,7799.751
1611,7275.9414
1612,4863.1323
1613,6965.896
1614,9160.223
1615,6638.1543
1616,8629.329
1617,5237.5854
1618,4491.29
1619,5461.1646
1620,5401.1133
1621,5854.175
1622,5536.8413
1623,5004.081
1624,4463.1157
1625,7082.381
1626,7096.4316
1627,5856.945
1628,6230.9683
1629,7117.242
1630,5999.174
1631,5907.035
1632,9082.646
1633,7710.186
1634,5540.4756
1635,4065.44
1636,12113.66
1637,6392.727
1638,5921.262
1639,8976.717
1640,8705.025
1641,7678.2183
1642,5911.0366
1643,7410.315
1644,9983.523
1645,14328.715
1646,5356.6567
1647,5044.9526
1648,5091.5703
1649,6390.9287
1650,5425.1587
1651,8347.14
1652,8864.071
1653,5952.4863
1654,4307.188
1655,6167.364
1656,8197.155
1657,5128.708
1658,7573.417
1659,3951.7002
1660,7086.273
1661,8268.533
1662,7444.61
1663,9680.599
1664,6493.562
1665,4587.6484
1666,6159.9316
1667,7792.94
1668,8864.959
1669,7534.1436
1670,7999.8486
1671,6458.4766
1672,4668.443
1673,9990.726
1674,4557.5483
1675,10132.152
1676,6280.463
1677,4612.735
1678,7302.103
1679,6285.737
1680,7912.9062
1681,8931.582
1682,4270.6787
1683,4794.3926
1684,8508.503
1685,8940.078
1686,10135.651
1687,5644.127
1688,5965.457
1689,6489.2026
1690,6529.1553
1691,5712.031
1692,10065.97
1693,8712.775
1694,11566.72
1695,4437.061
1696,6064.069
1697,9891.71
1698,8001.956
1699,5611.8794
1700,10514.52
1701,6659.6143
1702,5679.906
1703,5005.337
1704,5300.7817
1705,5264.985
1706,6463.247
1707,5202.9097
1708,4878.9526
1709,9264.12
1710,6676.4814
1711,19737.805
1712,7095.194
1713,4495.494
1714,8611.775
1715,10638.919
1716,7661.8896
1717,8178.0464
1718,6466.6504
1719,7943.047
1720,8879.599
1721,6042.873
1722,6378.073
1723,7180.841
1724,9229.1
1725,8154.415
1726,9077.962
1727,6931.439
1728,5361.406
1729,6058.357
1730,10950.525
1731,11236.907
1732,11708.547
1733,9081.461
1734,5260.572
1735,5917.682
1736,5020.604
1737,8644.306
1738,12676.58
1739,9866.363
1740,6800.732
1741,5834.964
1742,4858.176
1743,6387.199
1744,11564.922
1745,7342.554
1746,5237.4155
1747,5984.144
1748,8353.59
1749,3985.4265
1750,8257.074
1751,4746.2427
1752,6724.4272
1753,7453.6616
1754,5861.371
1755,8393.65
1756,7805.8545
1757,5632.9185
1758,7885.835
1759,7336.5825
1760,11952.999
1761,6122.2915
1762,9368.24
1763,6801.6533
1764,9981.849
1765,7166.308
1766,10893.439
1767,5583.672
1768,5566.029
1769,6929.35
1770,5828.5005
1771,9823.873
1772,8468.258
1773,6472.3096
1774,7857.7246
1775,7388.0557
1776,10702.854
1777,4351.8315
1778,14674.552
1779,5469.1304
1780,6855.491
1781,9068.147
1782,5500.6826
1783,7254.266
1784,7145.218
1785,8290.202
